provider_number,state,price,mcare_discharges,year,hrrp_payment,beds,tot_mcare_payment,uncomp_care,state_name,expanded,date_adopted
440175,TN,3385.0422657437425,866,2013,49564,79,5974896,NA,Tennessee,FALSE,NA
440175,TN,4783.40693104316,855,2014,58622,89,5958252,NA,Tennessee,FALSE,NA
440175,TN,5508.081047353814,834,2015,31395,89,5737913,NA,Tennessee,FALSE,NA
440176,TN,7684.19602615522,1669,2010,NA,160,13518779,NA,Tennessee,FALSE,NA
440176,TN,6297.253898871616,1840,2011,NA,161,14471978,2508334,Tennessee,FALSE,NA
440176,TN,6725.877938328282,1832,2012,NA,169,15255767,17250560,Tennessee,FALSE,NA
440176,TN,7694.6119000395665,1653,2013,16963,147,14383528,16943310,Tennessee,FALSE,NA
440176,TN,7648.637969203625,1594,2014,29437,151,14588067,15668656,Tennessee,FALSE,NA
440176,TN,7742.403597848154,1517,2015,70154,152,14338577,15332445,Tennessee,FALSE,NA
440180,TN,3909.1032505369803,759,2010,NA,54,4679784,3051218,Tennessee,FALSE,NA
440180,TN,3183.1673301534,767,2011,NA,54,5536057,6545881,Tennessee,FALSE,NA
440180,TN,3127.702204427385,668,2012,NA,54,5493368,5192218,Tennessee,FALSE,NA
440180,TN,2679.7763171339834,612,2013,22728,54,4519434,4953865,Tennessee,FALSE,NA
440180,TN,2150.421324649095,520,2014,45430,54,3720462,6083720,Tennessee,FALSE,NA
440180,TN,1016.366939473228,539,2015,47528,54,3663589,4868912,Tennessee,FALSE,NA
440183,TN,8985.453825341736,5918,2010,NA,429,61446019,77641453,Tennessee,FALSE,NA
440183,TN,10045.632557471396,5110,2011,NA,432,53225312,28786554,Tennessee,FALSE,NA
440183,TN,10770.254294093487,4377,2012,NA,400,48239739,59874776,Tennessee,FALSE,NA
440183,TN,11478.776015722804,4254,2013,79257,368,49057479,36571273,Tennessee,FALSE,NA
440183,TN,10552.569620988525,4459,2014,60638,353,52295065,44380682,Tennessee,FALSE,NA
440183,TN,10280.226826985558,4605,2015,129496,353,52651831,48789875,Tennessee,FALSE,NA
440184,TN,8501.288798465634,437,2010,NA,57,2285264,NA,Tennessee,FALSE,NA
440184,TN,5916.709043985369,1101,2011,NA,80,6359354,2242270,Tennessee,FALSE,NA
440184,TN,4437.633349179058,1084,2012,NA,80,6616314,13002542,Tennessee,FALSE,NA
440184,TN,4688.313614415189,977,2013,1225,80,6375848,10382279,Tennessee,FALSE,NA
440184,TN,5140.133144413125,1081,2014,452,80,7406601,10773076,Tennessee,FALSE,NA
440184,TN,5451.24892788867,1150,2015,1469,80,7974942,12331331,Tennessee,FALSE,NA
440185,TN,5183.1724111529975,4595,2010,NA,220,31245779,35572684,Tennessee,FALSE,NA
440185,TN,6013.160807734821,4350,2011,NA,217,29950141,33395629,Tennessee,FALSE,NA
440185,TN,5873.418281306248,3899,2012,NA,211,30141689,31468595,Tennessee,FALSE,NA
440185,TN,7369.7623051752225,3302,2013,NA,197,27899419,32147176,Tennessee,FALSE,NA
440185,TN,7833.03905389962,2940,2014,165678,183,25787908,23572577,Tennessee,FALSE,NA
440185,TN,7803.925777606053,2998,2015,234197,183,27093425,23921553,Tennessee,FALSE,NA
440186,TN,3194.025663311063,546.2211764705883,2010,0,50,3255807.618823529,3878203.8,Tennessee,FALSE,NA
440187,TN,6494.018410783178,1751,2011,NA,90,10264689,7015311,Tennessee,FALSE,NA
440187,TN,5578.188160172889,1632,2012,NA,90,10055676,NA,Tennessee,FALSE,NA
440187,TN,4990.05137136935,1527,2013,35707,90,9804479,NA,Tennessee,FALSE,NA
440187,TN,4386.20533553373,1246,2014,97238,90,8851815,NA,Tennessee,FALSE,NA
440187,TN,6002.08314101679,1153,2015,146896,90,7511192,NA,Tennessee,FALSE,NA
440189,TN,6935.960983081392,3158,2010,NA,142,25061512,10955847,Tennessee,FALSE,NA
440189,TN,8000.897951397152,2845,2011,NA,115,23868580,12602866,Tennessee,FALSE,NA
440189,TN,9659.58179903156,3333,2012,NA,115,28081797,7551264,Tennessee,FALSE,NA
440189,TN,11464.723579027359,3718,2013,37716,115,31700484,4272973,Tennessee,FALSE,NA
440189,TN,11318.975105747304,2487.5619834710747,2014,91616.6132231405,115,22548414.320661157,6988417.424793389,Tennessee,FALSE,NA
440189,TN,11121.630664753657,2696,2015,591956,115,25221580,NA,Tennessee,FALSE,NA
440192,TN,5699.855060238749,648,2010,NA,32,4422446,NA,Tennessee,FALSE,NA
440192,TN,8250.269878547351,627,2011,NA,32,4345531,NA,Tennessee,FALSE,NA
440192,TN,6492.762010003639,670,2012,8455,32,4680585,NA,Tennessee,FALSE,NA
440192,TN,5782.720698898257,600,2013,26968,32,3895411,NA,Tennessee,FALSE,NA
440192,TN,6810.497201378579,470,2014,7423,32,3812081,NA,Tennessee,FALSE,NA
440192,TN,4956.409675680281,277,2015,40145,32,2033393,NA,Tennessee,FALSE,NA
440193,TN,5677.567947000037,2291,2010,NA,170,20795158,34232525,Tennessee,FALSE,NA
440193,TN,7388.960762543613,2130,2011,NA,170,19059679,NA,Tennessee,FALSE,NA
440193,TN,8160.198116186668,2060,2012,NA,170,18808809,NA,Tennessee,FALSE,NA
440193,TN,4399.719468874778,1809,2013,39153,170,16529624,57423812,Tennessee,FALSE,NA
440193,TN,5904.409418159699,1661,2014,63609,170,16095072,16007553,Tennessee,FALSE,NA
440193,TN,6876.904427455832,1539,2015,18784,170,14317408,14944361,Tennessee,FALSE,NA
440194,TN,8633.58240213825,1564,2010,NA,82,12774950,13646394,Tennessee,FALSE,NA
440194,TN,7792.55966882227,1498,2012,NA,91,12100380,19617033,Tennessee,FALSE,NA
440194,TN,7157.983741549823,1740,2013,51259,96,13758795,12012988,Tennessee,FALSE,NA
440194,TN,6862.588075250632,1641,2014,32750,97,13531519,19944680,Tennessee,FALSE,NA
440194,TN,6789.982983803413,1738,2015,57249,99,14088206,19658824,Tennessee,FALSE,NA
440197,TN,9899.835571185531,1335,2010,NA,85,11546003,15728480,Tennessee,FALSE,NA
440197,TN,8751.431873094947,1200,2011,NA,85,9724396,2141103,Tennessee,FALSE,NA
440197,TN,10274.827107686731,1300,2012,NA,89,11863182,19483714,Tennessee,FALSE,NA
440197,TN,8890.116905482342,1314,2013,10451,69,12556377,16424070,Tennessee,FALSE,NA
440197,TN,9477.633559431066,1350,2014,20583,93,13186025,17864137,Tennessee,FALSE,NA
440197,TN,8974.923867423911,1407,2015,44235,93,13400965,24042963,Tennessee,FALSE,NA
440227,TN,6914.888089749061,1171,2010,NA,101,10473463,12215936,Tennessee,FALSE,NA
440227,TN,8399.12700353038,1036,2011,NA,101,8777190,13968563,Tennessee,FALSE,NA
440227,TN,8329.624560000453,1170,2012,NA,101,10482789,2764330,Tennessee,FALSE,NA
440227,TN,7587.39613784764,1261,2013,10949,101,11008676,10882223,Tennessee,FALSE,NA
440227,TN,7283.294843412125,1227,2014,22767,109,10958361,17654698,Tennessee,FALSE,NA
440227,TN,8158.408371433816,1294,2015,30182,109,11879617,16162921,Tennessee,FALSE,NA
440228,TN,6786.966774708898,2147,2010,NA,100,18701804,7050512,Tennessee,FALSE,NA
440228,TN,7571.108213256932,2125,2011,NA,100,19456762,12514740,Tennessee,FALSE,NA
440228,TN,8940.306089995609,2158,2012,NA,156,19879913,27184777,Tennessee,FALSE,NA
440228,TN,10382.07893412316,2493,2013,25446,156,21406445,16989974,Tennessee,FALSE,NA
440228,TN,8527.372354241546,2107,2014,13817,156,19744078,17179618,Tennessee,FALSE,NA
440228,TN,9620.582216244957,2487,2015,15195,156,23356155,17897332,Tennessee,FALSE,NA
450002,TX,9328.974414615643,4096,2010,NA,508,44448801,52339415,Texas,FALSE,NA
450002,TX,9001.174943285348,3950,2011,NA,500,42769302,27140163,Texas,FALSE,NA
450002,TX,9685.211030471846,3652,2012,NA,508,38928610,50383875,Texas,FALSE,NA
450002,TX,10372.261355858365,3404,2013,21140,508,37494386,25544943,Texas,FALSE,NA
450002,TX,10656.13550098051,3151,2014,9295,498,36936578,22413535,Texas,FALSE,NA
450002,TX,11569.478890337443,2942,2015,16532,488,33884072,22253050,Texas,FALSE,NA
450005,TX,5560.723569904807,849,2010,NA,94,5783517,NA,Texas,FALSE,NA
450005,TX,6453.166687627354,694,2011,NA,57,4493149,12167224,Texas,FALSE,NA
450005,TX,3983.3616501617385,700,2012,NA,54,4427458,6302455,Texas,FALSE,NA
450005,TX,3485.2540604869882,620,2013,5433,75,4163954,7243446,Texas,FALSE,NA
450005,TX,2999.6198887573505,406,2014,326,48,3373654,5395135,Texas,FALSE,NA
450005,TX,906.7639004232415,205,2015,NA,40,1519801,5636767,Texas,FALSE,NA
450007,TX,9828.76289043848,2722,2010,NA,98,18742295,18561115,Texas,FALSE,NA
450007,TX,9498.151576207028,2575,2011,NA,98,21410449,23479560,Texas,FALSE,NA
450007,TX,9723.352195688922,2366,2012,NA,98,18371459,NA,Texas,FALSE,NA
450007,TX,9401.458721891919,2371,2013,NA,98,20192619,NA,Texas,FALSE,NA
450007,TX,9313.687172627742,2246,2014,NA,94,19488216,21332205,Texas,FALSE,NA
450007,TX,9732.292847766039,2392,2015,304526,94,20437093,19116262,Texas,FALSE,NA
450008,TX,2558.4581882279895,310,2010,NA,122,2351592,NA,Texas,FALSE,NA
450010,TX,11691.108345444003,6674,2011,NA,265,68209481,129429316,Texas,FALSE,NA
450010,TX,10528.01349103125,6599,2012,2602,265,70616131,107763609,Texas,FALSE,NA
450011,TX,7822.874847765788,6904,2010,NA,219,67237227,NA,Texas,FALSE,NA
450011,TX,8016.0208880185455,7197,2011,NA,219,68510559,NA,Texas,FALSE,NA
450011,TX,7361.96470482266,6514,2012,8605,213,63925426,NA,Texas,FALSE,NA
450011,TX,9143.593089598438,5817,2013,31781,214,58245547,NA,Texas,FALSE,NA
450011,TX,8717.853547453617,5672,2014,142532,214,58526390,NA,Texas,FALSE,NA
450011,TX,8871.878094661048,2819,2015,264399,209,30807485,NA,Texas,FALSE,NA
450015,TX,4639.0779999431625,3710,2010,NA,729,74791417,386988,Texas,FALSE,NA
450015,TX,4638.678751451426,3097,2011,NA,743,61529628,1237140976,Texas,FALSE,NA
450015,TX,5112.404072876318,3127,2012,NA,753,60756968,1494390401,Texas,FALSE,NA
450015,TX,4290.148721492081,4038,2013,NA,794,73268175,1812491128,Texas,FALSE,NA
450015,TX,4195.227828553409,3577,2014,NA,813,90817780,1428954202,Texas,FALSE,NA
450015,TX,3870.457719955172,3377,2015,14908,800,85348279,2037430287,Texas,FALSE,NA
450018,TX,3531.531845732271,3083,2010,NA,400,63765765,130162257,Texas,FALSE,NA
450018,TX,4856.582345219708,3310,2011,NA,427,71662316,124389837,Texas,FALSE,NA
450018,TX,4972.826968509726,3779,2012,NA,433,83175261,111333449,Texas,FALSE,NA
450018,TX,5936.843330496182,3896,2013,16555,468,85277899,68351365,Texas,FALSE,NA
450018,TX,5920.380262108196,4045,2014,77649,490,88962598,NA,Texas,FALSE,NA
450018,TX,5102.823794158493,4686,2015,456871,514,93999749,NA,Texas,FALSE,NA
450021,TX,19655.554446887112,14420,2010,NA,903,213903261,NA,Texas,FALSE,NA
450021,TX,24370.364046340084,13419,2011,NA,910,213200183,198748810,Texas,FALSE,NA
450021,TX,18774.156662269666,13439,2012,NA,888,218546076,220698251,Texas,FALSE,NA
450021,TX,22497.520644135726,12583,2013,NA,869,203549108,249183595,Texas,FALSE,NA
450021,TX,20470.330382801945,12036,2014,NA,813,219926340,257515447,Texas,FALSE,NA
450021,TX,26576.255966142544,11860,2015,NA,817,212579434,239215524,Texas,FALSE,NA
450023,TX,6263.116568497727,4604,2010,NA,324,34270917,33994273,Texas,FALSE,NA
450023,TX,4843.183241536845,4029,2011,NA,324,30028976,44099408,Texas,FALSE,NA
450023,TX,6349.623528295107,3624,2012,NA,324,28326485,44429927,Texas,FALSE,NA
450023,TX,6062.463431365642,3534,2013,NA,324,28184019,48594830,Texas,FALSE,NA
450023,TX,6180.900241732313,3457,2014,NA,324,29004637,52296343,Texas,FALSE,NA
450023,TX,6655.760307539468,3003,2015,NA,313,25325251,33204886,Texas,FALSE,NA
450024,TX,3739.982734020132,1400,2010,NA,274,22079303,294375280,Texas,FALSE,NA
450024,TX,4226.456579618161,1436,2011,NA,272,21668653,310316454,Texas,FALSE,NA
450024,TX,4449.234210727224,1501,2012,NA,247,22064731,319096273,Texas,FALSE,NA
450024,TX,4008.718715253238,1630,2013,NA,252,26584683,327351611,Texas,FALSE,NA
450024,TX,3744.7731100288447,1769,2014,NA,261,33585189,313989456,Texas,FALSE,NA
450024,TX,3839.324453517204,1631,2015,2598,261,29729676,346133442,Texas,FALSE,NA
450028,TX,8021.611948721066,2666,2010,NA,232,35025038,122075058,Texas,FALSE,NA
450028,TX,6991.794654783829,2493,2011,NA,243,34416821,82148743,Texas,FALSE,NA
450028,TX,5567.019685689259,1533,2012,NA,243,20588071,59105627,Texas,FALSE,NA
450028,TX,6102.906187250455,2294,2013,72106,243,31345772,94108135,Texas,FALSE,NA
450028,TX,9000.46097874505,2376,2014,66537,214,29547532,57816353,Texas,FALSE,NA
450028,TX,10366.901389585002,2451,2015,19576,228,27003076,46801456,Texas,FALSE,NA
450029,TX,10424.24714831327,5306,2010,NA,288,62462860,94410288,Texas,FALSE,NA
450029,TX,11321.310765134138,5441,2011,NA,296,63075195,117732046,Texas,FALSE,NA
450029,TX,11999.780684795864,5447,2012,NA,297,62681129,104247907,Texas,FALSE,NA
450029,TX,13086.690926885862,4984,2013,225206,296,61657277,101164239,Texas,FALSE,NA
450029,TX,18381.356050478636,4307,2014,104090,303,53747712,94538684,Texas,FALSE,NA
450029,TX,13244.621702498573,4111,2015,25277,308,51982717,96540071,Texas,FALSE,NA
450032,TX,5299.508444353726,1365,2010,NA,129,10964568,33288757,Texas,FALSE,NA
450032,TX,3023.466435349644,1453,2011,NA,117,12374782,NA,Texas,FALSE,NA
450032,TX,3560.921885879017,1595,2012,NA,114,12440140,NA,Texas,FALSE,NA
450032,TX,4213.068252515601,1469,2013,NA,114,11711808,NA,Texas,FALSE,NA
450032,TX,3265.2434876060265,1541,2014,NA,104,12945278,32651142,Texas,FALSE,NA
450032,TX,3884.243742371496,1434,2015,36097,111,11738320,50872291,Texas,FALSE,NA
450033,TX,8701.613500749962,6148,2010,NA,399,73047204,49479384,Texas,FALSE,NA
450033,TX,7410.162131257482,6233,2011,NA,398,72450408,114744613,Texas,FALSE,NA
450033,TX,7144.146098935353,5873,2012,NA,427,70978019,122758543,Texas,FALSE,NA
450033,TX,9812.87812099532,5223,2013,327521,382,65254015,159575299,Texas,FALSE,NA
450033,TX,11281.236589511218,4578,2014,88437,387,54480471,112288301,Texas,FALSE,NA
450033,TX,7888.341394361425,3909,2015,15506,378,45580549,76793254,Texas,FALSE,NA
450034,TX,10656.078354638033,7724,2010,NA,487,66815633,162232398,Texas,FALSE,NA
450034,TX,11084.070041658433,7938,2011,NA,464,69049611,142931225,Texas,FALSE,NA
450034,TX,16231.26024123053,7596,2012,NA,464,64755261,125247270,Texas,FALSE,NA
450034,TX,8120.217197647308,6518,2013,26491,464,62602331,92376860,Texas,FALSE,NA
450034,TX,24405.41645938847,5615,2014,NA,464,54482703,NA,Texas,FALSE,NA
450034,TX,9315.764677433504,5401,2015,138170,425,56643755,NA,Texas,FALSE,NA
450035,TX,8653.076240884842,2226,2010,NA,290,32589429,66675843,Texas,FALSE,NA
450035,TX,6226.486354392136,2093,2011,NA,290,30591449,38490304,Texas,FALSE,NA
450035,TX,8992.601347483906,1689,2012,NA,290,25108464,74031510,Texas,FALSE,NA
450035,TX,10808.176762211526,1775,2013,36107,236,24041239,79722172,Texas,FALSE,NA
450035,TX,11276.408782888984,1484,2014,9646,250,29309527,79960705,Texas,FALSE,NA
450035,TX,12809.974520913624,1517,2015,38041,248,28493739,86677283,Texas,FALSE,NA
450037,TX,4940.6645851449275,6623,2010,NA,367,70159520,177275891,Texas,FALSE,NA
450037,TX,5551.919165942614,7584,2011,NA,373,76436394,NA,Texas,FALSE,NA
450037,TX,6326.243545779376,7482,2012,NA,373,75686005,NA,Texas,FALSE,NA
450037,TX,5525.22674476729,6814,2013,244039,357,72274508,158062601,Texas,FALSE,NA
450037,TX,5965.180689254287,5546,2014,180973,347,65451003,134374217,Texas,FALSE,NA
450037,TX,7803.13447067041,5607,2015,352063,354,64218527,142533233,Texas,FALSE,NA
450039,TX,3420.9910878077776,2351,2010,NA,465,35230906,NA,Texas,FALSE,NA
450039,TX,4331.036390746087,2514,2011,NA,439,38829198,NA,Texas,FALSE,NA
450039,TX,2228.9043060197087,2589,2012,NA,417,37760234,640070103,Texas,FALSE,NA
450039,TX,4549.00956976908,2477,2013,NA,405,39840672,NA,Texas,FALSE,NA
450039,TX,2696.916680094108,2560,2014,7188,405,51100557,822314825,Texas,FALSE,NA
450040,TX,20289.433736209725,10583,2011,NA,543,118137363,187366412,Texas,FALSE,NA
450040,TX,14264.593880227601,10551,2012,NA,763,117095282,202801228,Texas,FALSE,NA
450040,TX,12919.863561879274,9449,2013,NA,488,105710756,344138170,Texas,FALSE,NA
450040,TX,11317.29770507051,7845,2015,NA,405,94451368,184397637,Texas,FALSE,NA
450042,TX,3355.7790021928868,6855,2010,NA,214,63453637,89838392,Texas,FALSE,NA
450042,TX,8603.665223794858,6663,2011,NA,230,61555142,NA,Texas,FALSE,NA
450042,TX,7342.534938608528,6377,2012,NA,261,60872212,NA,Texas,FALSE,NA
450042,TX,7705.67205720758,5951,2013,3455,259,54262923,NA,Texas,FALSE,NA
450042,TX,7734.589141532468,5774,2014,NA,259,52303660,NA,Texas,FALSE,NA
450042,TX,6837.48478021488,6348,2015,NA,237,55190966,NA,Texas,FALSE,NA
450044,TX,19384.155701195356,4981,2010,NA,302,73050002,15497508,Texas,FALSE,NA
450044,TX,22494.93015320544,5855,2015,238194,397,95719575,32154649,Texas,FALSE,NA
450046,TX,11104.010521529572,9394,2010,NA,693,101569834,209881260,Texas,FALSE,NA
450046,TX,10283.363128775107,9150,2011,NA,710,99268552,194530931,Texas,FALSE,NA
450046,TX,9658.221255822795,9552,2012,NA,699,98217704,190430937,Texas,FALSE,NA
450046,TX,9593.225754792244,9146,2013,5492,685,99286404,435676187,Texas,FALSE,NA
450046,TX,9445.933950810642,7908,2014,25449,673,90451040,NA,Texas,FALSE,NA
450046,TX,9144.543886891757,7325,2015,100838,637,86991749,NA,Texas,FALSE,NA
450051,TX,12463.13624230663,5081,2010,NA,428,84759937,160034740,Texas,FALSE,NA
450051,TX,11716.335221165067,5249,2011,NA,420,85772395,NA,Texas,FALSE,NA
450051,TX,12023.080138440242,5272,2012,NA,394,82986482,NA,Texas,FALSE,NA
450051,TX,12346.202490574746,5091,2013,NA,394,84559857,181543517,Texas,FALSE,NA
450051,TX,12477.124148437426,4515,2014,152872,394,80155112,185575149,Texas,FALSE,NA
450051,TX,13915.307868618878,3582,2015,168469,418,65288249,151668581,Texas,FALSE,NA
450052,TX,2186.9689010375796,551,2010,NA,40,2975379,3051570,Texas,FALSE,NA
450054,TX,10286.726010576684,10340,2010,NA,513,137526855,100667889,Texas,FALSE,NA
450054,TX,11088.911611407104,10857,2011,NA,526,148476695,100425927,Texas,FALSE,NA
450054,TX,9469.041783036635,11190,2012,NA,565,165148529,33410530,Texas,FALSE,NA
450054,TX,9517.88036406286,11133,2013,138524,603,162031925,122461752,Texas,FALSE,NA
450054,TX,8327.474730939157,11475,2014,70298,585,162301447,132057711,Texas,FALSE,NA
450054,TX,10562.03751262123,12657,2015,284185,567,172152919,328587062,Texas,FALSE,NA
450055,TX,2081.3665143926632,619,2010,NA,39,4349876,5688546,Texas,FALSE,NA
450055,TX,2684.5235694646003,606,2011,NA,39,4168199,NA,Texas,FALSE,NA
450055,TX,3082.543079629914,464,2012,NA,39,3415282,NA,Texas,FALSE,NA
450055,TX,2285.1337411178797,509,2013,2865,39,3953894,NA,Texas,FALSE,NA
450055,TX,3348.5569093209656,507,2014,NA,39,3757889,NA,Texas,FALSE,NA
450055,TX,1919.4391971304747,456,2015,9903,39,3915552,3727621,Texas,FALSE,NA
450056,TX,14643.828449616947,7987,2010,NA,407,83425466,109321211,Texas,FALSE,NA
450056,TX,15113.54300288756,7674,2011,NA,303,81492759,117947971,Texas,FALSE,NA
450056,TX,16725.220615523445,7590,2012,NA,409,82633354,159790627,Texas,FALSE,NA
450056,TX,19205.269881952503,6711,2013,156422,409,72346420,161609465,Texas,FALSE,NA
450056,TX,17160.47372649445,5859,2014,88126,411,72523163,151336573,Texas,FALSE,NA
450056,TX,18125.915513516302,5626,2015,417228,447,73262009,156735966,Texas,FALSE,NA
450058,TX,8236.608941890556,17642,2010,NA,1382,187570703,233707989,Texas,FALSE,NA
450058,TX,8929.223836994222,16640,2011,NA,1343,174971161,315094845,Texas,FALSE,NA
450058,TX,7742.723687485398,15453,2012,NA,1361,162147259,382113586,Texas,FALSE,NA
450058,TX,7832.4219238638325,15899,2013,NA,1361,178378843,482645062,Texas,FALSE,NA
450058,TX,7731.27166681559,14470,2014,NA,1502,166041209,540489041,Texas,FALSE,NA
450058,TX,10576.684701782187,14670,2015,213320,1502,166254704,505207887,Texas,FALSE,NA
450064,TX,11534.778029798137,5303,2010,NA,332,53114522,64159913,Texas,FALSE,NA
450064,TX,10558.287477064609,4201,2011,NA,245,41119132,NA,Texas,FALSE,NA
450064,TX,8993.407651460791,4206,2012,17355,267,40325765,NA,Texas,FALSE,NA
450064,TX,9118.0874093242,3630,2013,55884,248,37932958,NA,Texas,FALSE,NA
450064,TX,9137.770639998931,4054,2014,30546,244,41102260,NA,Texas,FALSE,NA
450064,TX,10334.127953365358,3715,2015,NA,241,38978747,NA,Texas,FALSE,NA
450068,TX,20855.698854103175,5929,2010,NA,829,138481205,216927392,Texas,FALSE,NA
450068,TX,20180.5843256542,6184,2011,NA,811,137204382,245746804,Texas,FALSE,NA
450068,TX,22557.92357899633,5963,2012,NA,810,137077651,298875378,Texas,FALSE,NA
450068,TX,20616.900831594132,5926,2013,NA,852,150500984,344868479,Texas,FALSE,NA
450068,TX,21831.339734308418,6011,2014,NA,858,172496694,322806912,Texas,FALSE,NA
450068,TX,23655.27358728597,6022,2015,12782,922,173641904,342571901,Texas,FALSE,NA
450072,TX,3396.337844929974,1970,2010,NA,105,14741342,27966731,Texas,FALSE,NA
450072,TX,3537.4546270762476,2108,2011,NA,105,15249969,32264788,Texas,FALSE,NA
450072,TX,2739.4696409149215,1971,2012,NA,105,14439286,31620299,Texas,FALSE,NA
450072,TX,2424.107727004187,1702,2013,NA,81,13309071,41213182,Texas,FALSE,NA
450072,TX,3127.4990871263058,1482,2014,51025,71,11381311,50585400,Texas,FALSE,NA
450072,TX,3093.053981897456,1503,2015,197531,70,11509378,47125630,Texas,FALSE,NA
450073,TX,2205.5961900586894,413,2010,NA,45,2308536,5365932,Texas,FALSE,NA
450073,TX,1830.2237698908257,298,2011,NA,45,1733110,4623688,Texas,FALSE,NA
450073,TX,2009.5973956358753,204,2012,22,45,1325866,3980343,Texas,FALSE,NA
450079,TX,10424.968531031243,3497,2010,NA,184,35386132,NA,Texas,FALSE,NA
450079,TX,10671.821264451266,3353,2011,NA,184,34898477,61261555,Texas,FALSE,NA
450079,TX,10288.247589025583,3222,2012,NA,184,34167728,77019350,Texas,FALSE,NA
450079,TX,8306.409664728373,3353,2013,60153,180,34448106,88251304,Texas,FALSE,NA
450079,TX,10238.19906514592,3051,2014,70407,187,33380763,100896619,Texas,FALSE,NA
450079,TX,11206.267886014297,3452,2015,21512,189,34296769,101976319,Texas,FALSE,NA
450080,TX,5996.623620917871,1388,2010,NA,61,11413393,13086338,Texas,FALSE,NA
450080,TX,5086.581639331864,1431,2011,NA,61,11971703,15116898,Texas,FALSE,NA
450080,TX,5214.956154393737,982,2012,NA,67,8547212,15361343,Texas,FALSE,NA
450080,TX,5314.804274181583,733,2013,NA,96,7131212,15893494,Texas,FALSE,NA
450080,TX,4635.846059365558,851,2014,NA,96,7231595,1344735561,Texas,FALSE,NA
450080,TX,4932.714932179818,1011,2015,17556,96,7676278,26854012,Texas,FALSE,NA
450082,TX,4591.742211365416,730,2010,NA,47,5830578,20156387,Texas,FALSE,NA
450082,TX,4887.955355542585,690,2011,NA,49,5635073,20281273,Texas,FALSE,NA
450082,TX,4521.618967065492,665,2012,NA,49,4487316,20140951,Texas,FALSE,NA
450082,TX,3160.342907767998,716,2013,NA,41,5292228,39135729,Texas,FALSE,NA
450082,TX,3720.4146379973595,615,2014,242,51,4641330,NA,Texas,FALSE,NA
450082,TX,2873.9785089302227,580,2015,12269,51,4709804,NA,Texas,FALSE,NA
450083,TX,12467.385783838647,9408,2010,NA,451,96488480,135710938,Texas,FALSE,NA
450083,TX,12223.81309844039,9136,2011,NA,451,93236807,144313753,Texas,FALSE,NA
450083,TX,13488.5876221206,8746,2012,8785,451,92331277,NA,Texas,FALSE,NA
450083,TX,12129.296202081276,8913,2013,100644,451,100326649,183968978,Texas,FALSE,NA
450083,TX,13021.420059147811,8226,2014,72897,451,94279289,235996634,Texas,FALSE,NA
450083,TX,8714.637405110136,8531,2015,71734,451,91295083,182814292,Texas,FALSE,NA
450085,TX,1890.604837497386,524,2010,NA,33,3074757,1345870,Texas,FALSE,NA
450085,TX,1725.5052204167746,539,2011,NA,33,2994221,NA,Texas,FALSE,NA
450085,TX,2335.9106480048686,389,2012,NA,33,2560471,4080855,Texas,FALSE,NA
450085,TX,1945.8631876562056,439,2013,5406,33,2948980,NA,Texas,FALSE,NA
450087,TX,12001.805135216866,2385,2010,NA,159,20744170,61047857,Texas,FALSE,NA
450087,TX,11216.759874829602,2581,2011,NA,171,22395078,NA,Texas,FALSE,NA
450087,TX,9894.50144512806,2554,2012,NA,171,21935140,20000462,Texas,FALSE,NA
450087,TX,10790.201560100093,2357,2013,2605,171,21476728,26902412,Texas,FALSE,NA
450090,TX,2393.0938500967327,813,2010,NA,46,6019675,6176468,Texas,FALSE,NA
450090,TX,2339.7715418342427,653,2011,NA,46,4797279,NA,Texas,FALSE,NA
450090,TX,2437.4461040940396,586,2012,NA,48,4147951,948255,Texas,FALSE,NA
450090,TX,1848.50283397584,508,2013,3346,48,4022075,10280045,Texas,FALSE,NA
450090,TX,13501.439055305893,470,2014,NA,48,3823742,14894131,Texas,FALSE,NA
450090,TX,3455.071976923233,438,2015,5068,48,3483052,NA,Texas,FALSE,NA
450092,TX,8243.852291000667,1705,2010,NA,86,12251954,11709367,Texas,FALSE,NA
450092,TX,7711.801862330183,1712,2011,NA,86,12562433,14827349,Texas,FALSE,NA
450092,TX,8631.031371256277,1671,2012,NA,86,12322914,16450187,Texas,FALSE,NA
450092,TX,10316.922185644622,1477,2013,NA,86,11461112,28807507,Texas,FALSE,NA
450092,TX,9667.224820779351,1412,2014,NA,86,12593659,28686626,Texas,FALSE,NA
450092,TX,9916.939482878424,1320,2015,7334,86,12213123,30739768,Texas,FALSE,NA
450097,TX,9566.541587658874,4182,2010,NA,327,44114438,57384736,Texas,FALSE,NA
450097,TX,9021.58804006659,4368,2011,NA,360,47457555,94919585,Texas,FALSE,NA
450097,TX,6969.138202434534,4285,2012,840,362,47034550,123127629,Texas,FALSE,NA
450097,TX,6923.219313296818,3772,2013,15058,367,44266981,142061307,Texas,FALSE,NA
450097,TX,6361.772162243162,4113,2014,65336,371,47399812,136375013,Texas,FALSE,NA
450097,TX,6059.274493328555,3933,2015,84112,368,44382528,122847641,Texas,FALSE,NA
450099,TX,9959.054755323034,900,2010,NA,32,6652394,2328060,Texas,FALSE,NA
450099,TX,10722.096562352648,824,2011,NA,32,5497861,9961676,Texas,FALSE,NA
450099,TX,4822.463061467089,755,2012,4630,32,5132066,12636609,Texas,FALSE,NA
